,_id,name,owner,tracks,id
168,{'$oid': '5730d2b788e15285dc1fd870'},Where Your Ghost At?,a9e762ab6388b8c5d0f113d43f1ac437,"['5hTnhR4IPbmkXFRBuYMzfn', '44lnwb73DAf6T75yxPqAcI', '5G4YHW8OkxwTuRSU9G89uB', '0dbpbekZ8W83h2LUdVAxnY', '04fIsIvsUR5TkUGZvekL2l', '2H7oX79jkoIaq21VR6h8Oi', '6lnv09mv5zL2QTKmR3Rw1m', '1PMnJlKr9rbpeHyUDbCuOb', '5is2AW6uBWIHvyvYeCSs8K', '428mQlrmH9aNpwMHEv9DLp', '0SoD0cCIyjLuvAjS6tQRml', '3aCxuBdka8IuuHJMGK5BCa', '03WnYfYT4MddAKsO7ePA6U', '6vGpfultyeDvZpUQxQ6Qc1', '1OZX292OlXB3JHXMiEFsXc', '6CFy8DlSjNfhEcT7VWZyQW']",5730d2b788e15285dc1fd870
169,{'$oid': '5730d2b788e15285dc1fd871'},Sunglasses in the Club,a9e762ab6388b8c5d0f113d43f1ac437,"['69G0QZNlNb0kjt3sS70un0', '10bddQUIwpgSt0eKhxqZ1i', '4rP8quuCZkIWSh7J28nBKz', '5sNBvRwwpTSnoGKP6KNYde', '78Quea2exczqG5ebsxeRJC', '6FXNfYIY6iEeCKuIeSYWgg', '0sw4PIUaOnYC11z7PS95ym', '6P9ShczuVBQ4IoBNKR4yg8', '7zpimPWIC90H22C73TrEml', '6G1xBCUqxa18lRgyCPmpW4', '3py4GzmUbqkOY89BAkF6j2', '5EASUJ4NCcx6sex2ZBa0kL', '2WG1viSIDuppYqxCDjfq7n', '4sQiu8NVKIS5TnfxGFRDCU', '7IulpQBPqFFmj03ruTp1sb']",5730d2b788e15285dc1fd871
171,{'$oid': '5730d2b788e15285dc1fd873'},Urban Apparel iPod,a9e762ab6388b8c5d0f113d43f1ac437,"['4fsh0YNQNrmx3xE2P3rNpq', '40S6PBv7GHvM4pUvstGX5k', '6xiQVuzbG52jkyRmLpEFj2', '0HuCiuUOzi4jy2YxkrROfG', '1PxeVXU16vI9Mf09ntfaPZ', '1sKjrBp5xBGi02ItAvWlMQ', '189gb58kHUdS5MdLBcz18f', '2J56abZOk2tv0GyePJnAYN', '12bU7EsDacFu3ToZtB0ZQH', '20qWgXY0EZIm0hSzuU91Hk', '6SMU34Qu4G6DmPegKHGoIa', '4kTLpAbhuEGHAAdDjOIWaa', '7bodnbaFoefqonBhSkx73s', '55SYy0vHBX5NB8Ln2MOkLl', '2lXqRuz94WDfuBk8C1tJRv', '6gDIDPnHK1CjAbVHDgtVkO', '1RgQSlrbdioSWJ1zWLi5N4', '0AWZRlmdLQ0OBU6WTTYSZE', '4j4pPKE3xAblPIbhxScC1j', '5ozIJrlaCAf3g8MMyot483', '2MMiQQy9r2YeiYbuFivjw5']",5730d2b788e15285dc1fd873
390,{'$oid': '5730d2b788e15285dc1fd94e'},Aerosmith - Get A Grip (Reissue - Remaster),c2888a35e9310fd404882c14189b5646,"['0OUp9IxzAjNrGgLhacAvqV', '2BTiYYpWyRhqmslXR9nwmL', '3BbWOytu8sLDD2pgU5z5xz', '7mencCgPnRGcJazPG0bRuG', '4avSaixVwu8uqfSs7zgoj3', '0NJC0FDCODpPUntRTTQq97', '6aYk7Le1pqaKExXnpE34w7', '5El7wlhi7nJojiFGpUal5c', '6beFuzSjwhOKFZp2aqYDdY', '6tQGTjRaMh5JQjcgMu8gt8', '0CFtlafteObzOEuJdESQkb', '3qXiJuTzndbdqecdeaO01g', '46D2i6BGS87sb9kGBz2gIx', '74irxdVWstNlEQjsvArITq']",5730d2b788e15285dc1fd94e
391,{'$oid': '5730d2b788e15285dc1fd94f'},The Mayfield Four - Fallout,c2888a35e9310fd404882c14189b5646,"['5TzZgHv4UeChxKpXkTRFrL', '7srqjPdNlpJdMXENale6bT', '15bnjNcAu5ICnFXwVDNCZr', '59wUNBUiVVozcjLUfbUlVS', '5G14CGhdjplra6PI3aZzT7', '7F4uBIHw4T4hXn7i5XHvyd', '3jI9kWwHsgHiBmf4jCeoPI', '4kORGMvUQH5jglxxRinz1T', '1G95XsUS2WOWIhJgXw4ZPP', '2K2PsnXP8SjMJmabV4kCEs', '7apIJo8CeSbYsKhv1N6Ay0', '3ean4Wn9dZ8V4SW1I9i4rX']",5730d2b788e15285dc1fd94f
395,{'$oid': '5730d2b788e15285dc1fd953'},Aerosmith - Permanent Vacation (Remastered),c2888a35e9310fd404882c14189b5646,"['0neVe9ZjvNk1ag0SrI2ra0', '3kfXUGIdBNpyr2gBvU3Guj', '4xgQw7ZW702iZpa2jIqRXP', '5REt2kiJHspMMJI9ITq135', '0ykiJTuXdY3ExinGoMDEu9', '6gQUbFwwdYXlKdmqRoWKJe', '3RgVfzLjDui6uzkLNci9wD', '3BD66eh4VaWHZsk2ho4IDs', '51vGtR4QF4E3cInSmiWXRc', '05eJthbLhxvnWvB3XF9HaQ', '2KCJYwlBWxdlwyIYckIf6V', '1L1V1XIJJUhGCKXbQaIEkv']",5730d2b788e15285dc1fd953
396,{'$oid': '5730d2b788e15285dc1fd954'},The Mayfield Four - Second Skin,c2888a35e9310fd404882c14189b5646,"['2T6QPVaz0qS60ddIYzffGj', '4uk4W1m7xsRj7RxQBVlHj4', '0XiFYfXdTCevz4lwvushBc', '6R1kX4N29DqQyCBP4UVfmx', '52NAtjJ9ecTLK5vlX83J6V', '58kP2EWkpCipHVV0JTYm3Q', '0x85b686XgejHqx7hkqZsZ', '1Fx3PnjL3JB0RB6Ke9Ei0d', '4PNsCmQauKmAildTxqrQYs', '1JtTNdevXLtxD4tGJor4pG', '3UK1tmRmfJwjdUksjiVJNk', '1mwtzM2gyal6DskoKuroWT']",5730d2b788e15285dc1fd954
449,{'$oid': '5730d2b888e15285dc1fd989'},the cranberries,afddc9f668b92503b74d2ff82a2bae93,"['2BcnQC68CXIUr5MYN4PBpc', '6jnNfFv4B2BzE3KveNS7Rl', '2FZaqPKjFRZmZ7B3VuV8Lz', '5kcQwQpS9iEowBDBdHYZ37', '7hialZ8yHtcQqmydY9lXkZ', '1Gu4LGcrf31fisc6psdssU', '0HulDZnBtK3oqO3kdWTX0y', '79TUiMqgl7GcITZ8LE924e', '2bjruPLQjNOCCnVOIHvguj', '7Lh47z4pmp9B2CbfqHixjr', '0Boz4nUwKevktYxTvFncjY', '0VimWhCX117PF2iILC0s49', '4cJsAb0zKwADwtljw9t8CP', '177ac6vyTb75EuvTm2CmqL']",5730d2b888e15285dc1fd989
450,{'$oid': '5730d2b888e15285dc1fd98a'},awolnation,afddc9f668b92503b74d2ff82a2bae93,"['5oBFwwEPmB8rftOZuneNDP', '0mObI3GsMxaZyEjCwLK9yy', '6dcn4BTbw5IXRGpaPrFuAe', '5CFVvvuVBI0f6WMAIvObp3', '4ZRGbiLDju4cWyeDc7NwDW', '6NUfnWJnPnbImnxdJoRyH1', '4bIuYvVh746iwXBxCdzRPY', '3k6W2FXJ1TLW0f5YFhCtEu', '1RjW3hVXIzW8o5AZlkw3QM', '31A5qjiG8Lm15SVduo0LSZ', '0b2ca78h0vsAaXnfxo1EqZ', '2EtjsMKEqE7gkj2dk9DxOr', '4oXyEJ1oCVUbaIkZP0j525', '7wE56u92IqjEY0ibUafjQx']",5730d2b888e15285dc1fd98a
454,{'$oid': '5730d2b888e15285dc1fd98e'},angus & julia stone,afddc9f668b92503b74d2ff82a2bae93,"['32Q1jqs79ZNYrYiGYV9XG2', '2elkEpmeeFvdVFHYrTWZpG', '3cAqNxWChJHpYkQTgBpj47', '66mUNi5aAthKWCXPreQW7S', '0zScLh0yufjmMy0pAm97uE', '251s7wigtaf4sMhdTESYa1', '24KJrSWSRm1KSVOhI3Uinb', '193BN2GtFUhbrt98wIakBT', '3cdrrtzZCJUx47pKsnb7F7', '7xCkZq0aRtFoTFROPM63l8', '402ySjng2KT6F495RycbYK', '6xBHSJUemTLMVXXUdUjGIh', '0TRBRwuJuTgkRSiBsgD5Rh', '0nDmtDxxtBN0gd8EBipoTy', '3goPN95SeK360CTMofbKSY', '1UnfDGmgNlvOgXTxGdoLMp', '64I2SBTJ9IbdG32hRPJ8xT', '7hOeY4VWPWpp7YS9dXA3CW', '6lIB0ZwvLhS2ygbRmN86x6', '23PIu3m4HwMOy8iTF0YkvC', '6tC87zXjwUxUPvTh3nbBkM', '2lMT78bIa5p661B5ajMIbr', '5RHwDHE6krdsUleg4WvIUK', '4UHfI1etwLe0t82sdFdMq8', '47YITQYhJXw79nCor48tnq', '6Z2bxdL0pFBubJQe6yI6OE', '1cbI8x2kdkqPjLO4P9b1LZ', '3TTuVGdHHwXn1gHWp6ytMw', '426YWB9NdGaaNdmBgYbgXR', '7tZTpQ7zUgIpE4ep1k7KlO']",5730d2b888e15285dc1fd98e
455,{'$oid': '5730d2b888e15285dc1fd98f'},Fun,afddc9f668b92503b74d2ff82a2bae93,"['2dWAriRoziXxGI0QUUiQox', '2rrtkm2zqQQ6CzP1A6dm3q', '11eLK5rrTKkjdEHqYK9uKr', '1mkJb1NJNUPJxP5mNcKEvk', '3VZYe6NbJMqD7dLEOL4wUY', '0Wfk2sm8uia5Ob5Q3JpZNZ', '35iCQMAiTRq3NMfdnuFEyp', '4lRUW4L9dneT3f6Z4J9VzK', '1vcb8dhvgYBre4ud5NTAdo', '3IFvNfWghKCOOrxlsbvQ6m', '35QTWDmc0FUe55sewwbuSe', '057IPvZDc9kkmfqjF6tbZ0', '0WId47IQkzy2tNEBqeIvj6', '1t8oaqu6YW7F3bUv2JFUX6', '7vLEPQOtPXdAABeBRP2EGb']",5730d2b888e15285dc1fd98f
457,{'$oid': '5730d2b888e15285dc1fd991'},train,afddc9f668b92503b74d2ff82a2bae93,"['4o9TBTlD61Mxaiy9EYP1wZ', '29CqmoUT4FwlaSik8hv58b', '4NG6ezO2ApTR3dfQucNDqD', '4AQmlnt6STrfhl6Ow6LQGQ', '3nBXJcWBdpuqyxcYQuRxyk', '4NOt7V1nFeofAMDf4J3OIQ', '4rY4Pm0Cd9pUkhk36lOVAX', '7tV2O0vqfLa8ITmd5gXRBb', '1wAXODAAL6hY64ZdhrnjBO', '78dWMTJdkeDHhJP0QZvePT', '14cLGnBO2cAQdqXXSifymL', '3942cKAyy8fMb1UslSHfEl']",5730d2b888e15285dc1fd991
496,{'$oid': '5730d2b888e15285dc1fd9b8'},Jazz,cfe8b50e3ee853df4c51a117fa503879,"['2TqPvfSDh2hJhPogGGYGCV', '3lGveaacIxSqXaGRd36PNd', '2JvAJuteyKUSU7lNVtiPwv', '31gc7Df9z7vHiqzUgEZKQf', '7q27J90QtwDvBsG1Wt9QoA', '0rrOem07TNPYu2AFImBD7c', '5OzzkXZg3VjDZPhrsJn0FR', '3cZYQBM0Yi0TpqZjarI84A', '433U17nE3oCT7P2OxX8YgR', '3gOwxPJdd5WmvteG7SkR32', '30dCNDSwJsit3xIWDftMvf', '4JOFR4zpOeNM9fBntiB0w8', '0FboLCcQwwDcRsKf8BSQk5', '58ObMnBecLMokveJIIjtEZ', '6D8jgTHTVtXSvLMfZzQsRK', '2JK19qu06DI0s8Lrc94osf', '3virPtGQZYTj78ksm2Vspl', '4yyQekWpi9QPAb3c0AcTBs', '5rLgvCkcXA89Cgf2d1d2zx', '2jkarCkoiVvW2u9lJdw0x8', '2Kj7tqTrt25l2SsyHZ9ox8']",5730d2b888e15285dc1fd9b8
499,{'$oid': '5730d2b888e15285dc1fd9bb'},Janiva Magness â€“ What Love Will Do,cfe8b50e3ee853df4c51a117fa503879,"['1oSDiJFk3OfzPvCGmXwNqj', '0ArM0pu7DN71SJTDeMgRfA', '7xTlkToIyv4UBJ4sQKzh1o', '41g7KVDlbNiHV3xtTiL2UT', '5eXnOaLi0tGHzn9WB78NSh', '5LOzsiKzpVhYwpVquwH7Jt', '5sm9m96E0mhugGTB7cwLVs', '3OEkj1BzFvVwJ9ms4ubnpY', '3HfbXRdq9LXaXfQaVuJcTv', '5gNK4iP2InSUt1xA0p5kgK', '6Bv07GEq1scAM8l4B6E2VT', '10xW1oSKpqrewtrhFt4WBL', '5F9BFnZHOFcl4kuHSnFV3a']",5730d2b888e15285dc1fd9bb
500,{'$oid': '5730d2b888e15285dc1fd9bc'},Billie Joe + Norah â€“ Foreverly,cfe8b50e3ee853df4c51a117fa503879,"['1Fe2PsE8tvOCm35zqX0YMg', '6W59dlVFXfY7pzQMbV5YNb', '16YUn0Il0DYoCiC6QZeUFl', '0xFoVEmSXUunT6xqN3iRzL', '1U5xcgbDdjcYSfYpjNcO6A', '5pEGkKKNT7Bxu0yf0pq3YL', '1TMZ4FyIxJb486mICTWU2c', '4o5tVscT350FuG846Olj6s', '1zVrhJGeidibb88AxrzM7I', '41MPtw4tdAfZsBn0wmvu0q', '0478mQXa11keCCdpWKEKgU', '6DX651kqzoKh9pdkOM0h0t']",5730d2b888e15285dc1fd9bc
501,{'$oid': '5730d2b888e15285dc1fd9bd'},John Hiatt â€“ Here To Stay - Best Of 2000-2012,cfe8b50e3ee853df4c51a117fa503879,"['1TBqAJLC0NYtyM1buNF4t1', '0dyoDRPC2xM291OeUXwfgD', '03B1SbEOSKHGRYY3B1gdsl', '36tv9wGmmyb5orp9QISisN', '1G0qGaZpTsQnISiLixIMAy', '3vBbW5PDxKvkjSCCe1cR2j', '6Xgd39da4zjB0UT0KuR5b9', '6YoKAE9cSKFgodLqdXIW5N', '2GAD2SLvvv92SXILEDLruh', '4F8Bgv0bJhdfxvnlRn4hMM', '4KwO0BkjWjPl1BoIUefNvc', '5tlqBkKpxKYiaKZTntxZeg', '242y1rgYJKKbXdTfvPwkvL', '2tmcm7AEuHQxODVfbuRZbT', '4HKAVi4hd7DG7q2gTn1UnO', '5qJaTuZTMeCleQ0jc1tXy8', '63zZjnFEcT8zfmoranusxY']",5730d2b888e15285dc1fd9bd
503,{'$oid': '5730d2b888e15285dc1fd9bf'},Pure Prairie League â€“ Greatest Hits,cfe8b50e3ee853df4c51a117fa503879,"['0tcq9tNIw5JHUywymB07OA', '3rZGpNYiUA04Ud02vmZba9', '4IDEA750689XfpgvAkPfbl', '11gFhs2dWsewpf84X45Ze7', '3utWGe98pK1u0BN5I3s26M', '7DWp1RCso1cYsMEmJ9k52G', '6bBV94VVhq9tthRqMGJNAM', '16Vbbo0PtDqs2vUBzbDQA1', '5G3yKTKXQPgQN2Uo6T86Cs', '13mKLS2B3LWar1SwGTg6nb', '1DuIe249CxiRr6sjm7wG6k', '1mqydO6xMtyTPa8yo1SdVr', '5wALxF8kJyWl9Vs0nCKlQb', '6NkHb1WKGLCNfILJo9pcfm', '1b4FIvBcYhVKy7lhZYXchw', '0x4vYOfULLO1NugfnnI9bY', '1aC8IfyzyzH5OPnU2o73Rj']",5730d2b888e15285dc1fd9bf
504,{'$oid': '5730d2b888e15285dc1fd9c0'},The Yard Dogs â€“ Living In Matlacha,cfe8b50e3ee853df4c51a117fa503879,"['3tIFeVtJk6kWj0zlVx1Glt', '0SDpiHy06h3icsr7Y2EuNR', '1M2utXr9QiCusB6mEfdklK', '6CYU8c0VmJTMx64eURgZ2M', '0g8elQyDJis1rExAvSVv9Z', '2iIS0BbsePY4FPpmdl8pmK', '7wIJLCsBDpeR3BbtsXrGvP', '1dxE87jVS9YgJJWDbgKava', '0OkcaqoRGmOwC03YTIGXD0', '08jI4toUJh3hBoW7Cegw9H', '6gpsQdFKQdSv5BBsvJRgnl', '1b7hgyzMeaVclhCEexI37Z']",5730d2b888e15285dc1fd9c0
563,{'$oid': '5730d2b888e15285dc1fd9fb'},Dzem â€“ Wehikul Czasu,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['6UZ4lJYzLHFZnapRG3b8OI', '0z9pREUFuIlAZUpX8kPbIY', '5dXqp0IbqJxAfrKwvmDBkj', '6K77OoexNDZr04rUUsk769', '3qUbBEatzcXc8ySB2EGGzP', '3RoAXFtM9bAc0kn6o31XPl', '608PFyb0mEQgq3vYnVmXjE', '2yB224jIttJjB55bz4y6v3', '5wTyiKUGAHIj7eOXLvDtSF', '1yNBW6MsQoNsxps4qcxNSb', '2qLXtg1B0fDEryEUAii2Gg', '1QoX3DddTdA59SJThIvgGn']",5730d2b888e15285dc1fd9fb
564,{'$oid': '5730d2b888e15285dc1fd9fc'},Garrapata,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['1cI1o5k39ioerhpYQXMqvd', '0V7Gn8vZjNCYzWhASnqFZe', '5d97NM8Xanhuwe5kwqjTO9', '1GZa1aFZ0sYml7v4eziSna', '6vBncJC8xUzYn2mNtmhkWP', '2owwnnjBb0t2uYh53oFwVg', '3LTophL2eXmdM4pMtINZVr', '6shvAFKsshKhvsazuGO404', '6231X4tWVHjxz87zgvSkXq', '0Fy2FQixaKKwp86YfRPlNY', '1KN9FIGeOycjF7mueJoQCP', '3HrH8IKpxuOlI16uWOBDCY', '5pBiNn3HaUIxu1dw3q0MuZ', '7IfTCH8e2Xwsd7X3JaborZ', '6EBUpTEceltYxhCWdclVMU', '4XIy5VoEpeC9CCJQFP17Y6', '1LX0l0LaFxOE8Zb4o2R8xv', '69btiejQOmpHxMEGuoQuQZ', '20gkfcSjQR5EAY6MfRioOI', '6K6FCT6jo4DMN9MlHm24tw', '7IixwKaWMcWOQPJVBD2jJR', '0HAz2JH9uPCNifJhVRuZCp', '5rV3AvTLJvWrbTRlwCxaMh', '639gdNpuvdJoUT7PSsvyMb', '2UiyDvcJ04auOREjtdgKN5']",5730d2b888e15285dc1fd9fc
569,{'$oid': '5730d2b888e15285dc1fda01'},LEGEND,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['5CAtxZrXETP2MhDKJHOICk', '1qhEse6Jff9tMOdgqXgAWM', '60u1snOUmxboD2LC8mc3XE', '7d4a6mcEm70NWUM6HbMa4W', '0qlGvNUqORmzAnN4A3BISK', '1gvtHjGPdgPKmrDF6D7hxu', '6TXui4srlUKlmhlgsZr2gx', '7exPN8sjoHh1cBAif5qrfh', '76nB9Ch7mJhKsaEyIoEElu', '1aHO4TUxASKh4vfTQR1lNz', '6ELhufyKBAm3X1P3LccdgL', '1MjvmIVjWCW4UCLxnN3z4h', '7tdgHKFZw3d7xu5c8I8peP', '3UVgWyIzbK7UrwIr76Dftl', '1tf4gLbSKD8chQ46MEgSwM', '1OHbiUiYoIBIbIsJOyeLkl', '2ptL75zGAexrWgBe0e3hBq', '4F114ZUmulsfnZXiN4TmJX', '5M66UfXByT0qNSNq5zovxn', '4ZJCoXbjQ6v7YoJVjWCGFY', '6DvS3pgjlJgPja3VulZjeN', '0VZKd4DaSIuotFQcqgRCXq', '1B1Qz87myAVVr2Wb82ZcS3', '1gMxumXC8ZOIqP0KksCfe9', '6yLWZGfcYKpTRl52DbuK8H', '1L1dIdLwMRvialZpZlAuXD', '3KnPtxYbYdWqwS4HaheWhj']",5730d2b888e15285dc1fda01
570,{'$oid': '5730d2b888e15285dc1fda02'},29 aÃ±os,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['4gEg7UExwr71bB7SekbJc9', '6zZzF9miBK38gMrNBKWQGt', '6hIPgbd6oyaJiROOH6NEkH', '4TQYyY4Bnr7mzpUi98kVVh', '5Wjh3OkFoccLdp73oioOdO', '002bA0pfeEQpjBwPEupvBx', '5AHew3uRR7Yeeu7aI5yQw8', '6PnmYoAGGUlZnIYkEuo8JS', '58zYiV2P7S31CvaZJCg9hG', '6KbDK7KusBXpxmWpmX0RfL', '4aLkqFtjVm3iJwzCpd9Dk6', '2cTuS28d29CqLC5lwbNnXD', '3xvhyDT3QKjz27RoWVCheL', '5v9rckSg3bH7RGoYQMqRJW', '2f3qjhqI7tlbSKIQeTFGSW', '6I5Fy2QiBf3vcwInh7tqIb', '1FtuQelFtbCRRR9htBOqoH', '1RxjtGE5Ae51QfKx7qMQRf', '1kqlmmsyyPcoRQtOjIAWB8', '2MXKoq26xaI9yaCWoyhYUN', '7tk0nKcUckNbKZGXMs6jwJ', '0HrOr9Zxh2K6k1opzBrYnk', '0kD1H9n6PUIEqwdquwh3i3', '6iTdOhqwuIFISkF4LyhHwq', '7CtE3Vc8uA979Zzp0wEd6Y', '032OhTTQEKvDZyQy0GS6uV', '16NkLItFwQnAQN059aNopa', '4tdXxkjmmalkVIrz3gOzb1']",5730d2b888e15285dc1fda02
573,{'$oid': '5730d2b888e15285dc1fda05'},Dikers - Casi nunca llueve,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['2UQyDM3H6ENGhmcNjLOAC0', '61B4CvmXTASHEXRF1wNTra', '2CA2LmHFojcmtRr2vxLjaT', '3k9I2k1VHWx00hO6lMwweD', '7jdLgm7e64rrlAYnRTtrXK', '35VgIe5HDDAWWMflxLGiNF', '2VypA7ixA1PYAvnDZuF7z9', '00SjB4Qgds7lOMZllgY7uR', '5MjE6DuTQ6NtVEMlXZuyCK', '61oYBWPza2DSk67CFjh4eI', '1cUh7VwMIVkw0QWlTTatT7', '2WZykYN7cuZjpyC4Qhik4P']",5730d2b888e15285dc1fda05
574,{'$oid': '5730d2b888e15285dc1fda06'},rulo y la contrabanda,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['5FazKQKTd45KmOAzhTN9Lv', '2zSHvIgdS8U3Ll3WyrPDpu', '7zteO6QAPLbf2MUimMNJcE', '41kOYQQFMPAz3L7vMYfvtv', '63PNHwm8hgpkPeUFfUa4dk', '3CecJCbpSbYKqOsiRKmKNQ', '34fnFVpO0QPH7YjsHLQJA0', '25PxmWPetPPDEc66xwkiym', '1tdUpehsuFgt85DGesVLqS', '2Bh8Juo1wZDxbXNiHpJLRQ', '18evtvetvFodSBeXUPYoZp']",5730d2b888e15285dc1fda06
575,{'$oid': '5730d2b888e15285dc1fda07'},Siniestro Total â€“ Ante Todo Mucha Calma,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['4uRr8sPEXkAGYBb6TZfecA', '4uSi1yZ1qVAexriigvP9Xn', '2IfzLvV1gBE5KWk7zipzde', '0BAYwfCj6hClw9qHXa8Fek', '7ibF01hGdh2ANiqXNmlgpx', '2xGtlteSU66JoZBhWL8bGs', '4irLDxyDi2a1U0GjhPWGee', '6IWy8UCsX7YerZB9NKm9ET', '5k9ou97ggx10MVaQbrCkNk', '4wehIPk8ns0UX9IN0OvHgP', '6qyUa1tlRvPdJ0uOyzrSas', '0HrQ5AAzOBe7TxLfjRwOmv', '2lZkDozWgOQhamMelasD3t', '44vFzwI3xf2uzqOxFZ33ew', '6heLNOuEDd0oTpPPmoz4QB', '4fzdnnZLt8sVS8VDgpFR8g', '7xrv1DuIFqoXTHQb9HMWDs', '61TbVMpB8doectN6Sp2j83', '0i26IBWXQLcSOEIqL5fRfQ', '7dpG7jtFj05Pilhq0PwSH2', '1baUs8QygJGlXTlxIC5sg1', '3Tr6qktt0W7RaUY6q4vXPq', '6HqDDNH7e0LpomWf2PMsuV', '6ZbSdZAvKs0cfnjjiwsHUO', '5kzxmWkVjgmAWMPabfCZla', '5H6x9buAwhaJPkY88GphON', '2Z1KzOA3mMfoYvpkghCEuL', '5tBWWqlrF6eXWD4yY08oaL', '50hoFKlnwIWktryjV7oCPv', '0SBii7Bkbi5I39N5oXsAbV']",5730d2b888e15285dc1fda07
576,{'$oid': '5730d2b888e15285dc1fda08'},Albertucho â€“ AlegrÃ­a! (VersiÃ³n Comentada),0ad5ed4c3a9bdeeb2466d8680f81bd16,"['2yd7Aywl6eonKlZG3axwN1', '06oDBW85UCMcLMJU384nRW', '1RJOU9ZgWsLcrQ0Mj0nbwt', '6mYphGRLJRdedmXGH6kcs6', '4Xal5mzTZhTWMijSlJnhUp', '6DCesiUMoy8BedMKHzmz8o', '7IoKOYco3gMZTV2E3s5uJj', '3krC9DLk3oUpgchiMvAxJ9', '49kMchGiHQYfYpkjRoqq7U', '3dhTwzWVgGOmeAtAA4tS6y', '0zYyIlfnQ37ndzhJvdGKsU', '51DsgANh8rVemsNY1GEUmd', '4ZR6Iv4iVnXfJqhxQfs6Tf', '2Kdcktlqbse0f2BkTwR71o', '3j1itn6dYvYdjzclsZjTKp', '3fQ4mpU3pa03abPIRIPK1R', '1pSmR1HHqBg97SKGq3e6xW', '731kUmI2AzEGODST7s9ukN', '2EHZ0kMiwqNOprXuEcYLGh', '3qxC7PJ3x6q2UzVcVchUiI', '4cOxFYovucx4x8X8SZdZ3s', '1GxDpnfz9IrhW7AURtHiAr']",5730d2b888e15285dc1fda08
580,{'$oid': '5730d2b888e15285dc1fda0c'},FUEL FANDANGO,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['06boRPNLz5nKaKlqSuNSc5', '2j5fzzVpJcdot2rRHzflnF', '4tNrhJSQryzypi2B9ilFJC', '2uEmlXsKsD3rCJdENpJTe2', '266Xd1LzJRsB7IBug8p3MH', '0yN8i2A1skYDKPzaw1CtSh', '2r5sXRDGULzj4VXyAka5SJ', '4hWhgaG0QH36NeVmqvbKtb', '6Vn0rMv0OG05VP5sONr8Nr', '5r6SeXV5A3w58ptWnSWzF5', '3SVVPfJd8arTOpbZMDpZYY', '6z2qvUZgjGC3lpJIWxYmSe', '7hmsuGQbV5vEfz0lWNlQ4I']",5730d2b888e15285dc1fda0c
581,{'$oid': '5730d2b888e15285dc1fda0d'},SABINA,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['3gY2q8M3a03KpwOGj0zt88', '5aKKj4RgxT0a9k1FF7ZDnD', '5ydgM8btcXtePdfqYiNsgU', '5Ld30SjI46QWNVvznoSPQO', '4kmXnMczKKSsotNtpTnpHX', '3MRSDjj176vAb9Sn9jSkir', '1rscFEB4wC9B7RQvb9A7RE', '21zV6EuKjB7p7Wupf3go31', '1HX9kKDz6dG4fmLBuKVzOF', '4U4siN9I2wN2NFkTsQCYaU', '0C1OcBOsuFmFFGkh3FWIGG', '4Kii4OhkRIezu0KjOiFq0G', '41JrRedwrJxbBPwI8Qku04', '7KcFlbQmzhVczGMor3Fhr9', '3p9xDDH2S8lxwZMRWJtlul', '15jM7DErmSXTLdkz3j65ST']",5730d2b888e15285dc1fda0d
582,{'$oid': '5730d2b888e15285dc1fda0e'},las putas mas viejas del mundo,0ad5ed4c3a9bdeeb2466d8680f81bd16,"['6Ct6VbphLpYMxgQgcs8XBq', '7L4NUAek7IIagVADXDCdFu', '015Pp0xssDnMGLQ8pVMIaw', '3an9fATncE5ewWN7xtljHK', '2oBzrbDBzYIomSWosnP9TZ', '5sXfJjEUOhd5MQFrdnyfYu', '5kXSqpmvbMazzJogzVptOA', '7CJj6pwzylZeV7wP8H2tzf', '7IQiiEo3ZC1xRc42LolJQg', '1EPVe8pxaOpgWxXXknemG4', '4GcW8QVyaZzzfvXytnFXWG', '0YXuZ7Es6ijy7wZXPQ3Qgo', '4jPb4oB0JfXvTvBSXrqZoy', '0r2rv9ZCS8V6DsU2b10dAU', '0mBrmNPZ5xvTehgYoxrTCZ', '3YpHs7wZi2PicYX9D4Vbzu', '08V13vlVJavfHacHs6YWv1', '2Pn9bFaiqRSj3WTD2exCTS', '61dn5ywwsKw9GWg77J6bTd', '3jbpKEAuwrSwdemRMMeSrb']",5730d2b888e15285dc1fda0e
